order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,restaurant_location,customer_location
1477909,47440,Blue Ribbon Fried Chicken,American,12.18,Weekend,Not given,31,23,"(40.7244607, -73.9909251)","(40.701595685690265, -73.95545626672823)"
1476579,85633,The Meatball Shop,Italian,24.2,Weekend,5,24,24,"(40.7651951, -73.9874674)","(40.74467170029629, -73.94526521762522)"
1477286,110091,The Meatball Shop,Italian,12.18,Weekend,Not given,27,17,"(40.7651951, -73.9874674)","(40.73957062000175, -74.00282889846721)"
1476685,96877,The Meatball Shop,Italian,22.26,Weekday,4,30,26,"(40.7651951, -73.9874674)","(40.816560785513104, -73.98899678595106)"
1477912,261400,The Meatball Shop,Italian,19.45,Weekday,5,31,32,"(40.7651951, -73.9874674)","(40.735789311366425, -74.0511273395274)"
1476892,177078,Lantern Thai Kitchen,Thai,21.93,Weekday,Not given,22,25,"(40.6952526, -73.9954766)","(40.70435323405478, -74.05722027811807)"
1476882,68429,Shake Shack,American,15.76,Weekend,5,24,22,"(40.6437718, -74.0758827)","(40.66265410642794, -74.12361751969371)"
1477314,52832,ilili Restaurant,Middle Eastern,9.46,Weekday,4,25,25,"(40.7443707, -73.98779)","(40.69593017095537, -73.97756472458097)"
1477057,390490,Blue Ribbon Brooklyn,American,22.85,Weekend,3,23,19,"(40.6249044, -73.962921)","(40.603805916315096, -73.98967890872277)"
1477926,72639,P.J. Clarke's,American,12.18,Weekend,3,22,28,"(40.7589826, -73.9682301)","(40.80341133934921, -73.9921714732939)"
1477273,95644,RedFarm Broadway,Chinese,12.61,Weekday,Not given,26,27,"(40.7820656, -73.9806368)","(40.832762992554, -73.96093563143646)"
1477522,101084,RedFarm Hudson,Chinese,12.13,Weekend,Not given,20,22,"(40.7341879, -74.0064162)","(40.7699161066668, -73.99261537124028)"
1476947,46859,The Meatball Shop,Italian,8.54,Weekday,5,24,29,"(40.7651951, -73.9874674)","(40.80674185874154, -73.98417885159242)"
1478295,117810,Momoya,Japanese,19.35,Weekday,Not given,29,24,"(40.7426475, -73.9964607)","(40.71324627078416, -73.96167965412344)"
1476846,82041,Parm,Italian,22.8,Weekend,Not given,35,20,"(40.7230381, -73.9957182)","(40.69026247701974, -73.97266819634562)"
1476974,142461,Shake Shack,American,12.13,Weekend,4,32,15,"(40.6437718, -74.0758827)","(40.65227719406729, -74.10822308751378)"
1478005,97991,Blue Ribbon Sushi Bar & Grill,Japanese,19.45,Weekday,5,34,27,"(40.7079524, -74.0078296)","(40.67047251654649, -74.05030464901205)"
1476653,113972,RedFarm Hudson,Chinese,12.13,Weekend,3,31,25,"(40.7341879, -74.0064162)","(40.75740659022451, -74.06075286524766)"
1476563,114085,Blue Ribbon Sushi Bar & Grill,Japanese,12.18,Weekend,Not given,24,18,"(40.7079524, -74.0078296)","(40.68682252779067, -73.98866840502534)"
1478440,231042,Momoya,Japanese,12.13,Weekend,5,22,21,"(40.7426475, -73.9964607)","(40.74966648438213, -73.94944277807156)"
1477348,298824,Bareburger,American,12.56,Weekend,Not given,24,26,"(40.7216328, -73.9885495)","(40.67282338759788, -73.9805951858298)"
1477525,52360,TAO,Japanese,24.3,Weekend,Not given,24,22,"(40.7625746, -73.9714449)","(40.725164817649876, -73.96362679348488)"
1477797,194778,Shake Shack,American,16.06,Weekend,5,30,17,"(40.6437718, -74.0758827)","(40.670440642033135, -74.06749728809517)"
1477640,105992,RedFarm Broadway,Chinese,24.3,Weekend,5,27,29,"(40.7820656, -73.9806368)","(40.82789597224424, -73.98235540825155)"
1477010,49631,The Meatball Shop,Italian,19.4,Weekend,Not given,28,17,"(40.7651951, -73.9874674)","(40.77538518073693, -73.95390710892033)"
1478324,250494,Blue Ribbon Fried Chicken,American,29.1,Weekend,4,21,22,"(40.7244607, -73.9909251)","(40.68798464492003, -73.98363295458623)"
1477908,378923,Vanessa's Dumpling House,Chinese,12.18,Weekend,Not given,27,18,"(40.713822199999996, -73.96198697270917)","(40.73640095237685, -73.98672910760685)"
1477573,58898,RedFarm Broadway,Chinese,21.39,Weekend,5,23,24,"(40.7820656, -73.9806368)","(40.75991010723692, -73.93952884546904)"
1476728,250494,Bubby's ,American,24.25,Weekend,Not given,34,28,"(40.7198226, -74.0084234)","(40.698924870700836, -74.06820206299803)"
1477815,144997,RedFarm Hudson,Chinese,32.93,Weekend,Not given,33,30,"(40.7341879, -74.0064162)","(40.766644854522205, -74.06976979045211)"
1477283,75115,RedFarm Hudson,Chinese,14.07,Weekday,Not given,20,32,"(40.7341879, -74.0064162)","(40.675000036941775, -74.02342563887721)"
1476856,59674,Woorijip,Korean,8.25,Weekend,3,26,26,"(40.7474399, -73.9864528)","(40.76112585941197, -74.0480076379642)"
1477723,368663,Shake Shack,American,12.18,Weekend,4,23,28,"(40.6437718, -74.0758827)","(40.68096310826602, -74.04204152987127)"
1478020,128353,The Meatball Shop,Italian,14.94,Weekend,5,32,25,"(40.7651951, -73.9874674)","(40.718058310959144, -73.99960206768696)"
1477729,355713,RedFarm Broadway,Chinese,14.26,Weekend,Not given,28,24,"(40.7820656, -73.9806368)","(40.752095994492926, -73.95872115787746)"
1476577,100778,The Meatball Shop,Italian,12.18,Weekend,Not given,25,28,"(40.7651951, -73.9874674)","(40.76077128833077, -74.05081512404908)"
1477032,60052,Rubirosa,Italian,29.1,Weekend,5,30,28,"(40.7227225, -73.9961142)","(40.75989492563383, -73.97067435003517)"
1478221,47280,Rubirosa,Italian,12.56,Weekend,4,31,17,"(40.7227225, -73.9961142)","(40.71021428783425, -73.96575186550214)"
1477747,183520,Blue Ribbon Sushi,Japanese,9.17,Weekend,3,25,28,"(40.7079524, -74.0078296)","(40.69997616098785, -74.06509787909265)"
1478229,64153,Blue Ribbon Fried Chicken,American,21.34,Weekend,Not given,35,23,"(40.7244607, -73.9909251)","(40.681233254676634, -73.98514475398454)"
1477270,314480,Shake Shack,American,6.79,Weekend,Not given,20,25,"(40.6437718, -74.0758827)","(40.62416972912177, -74.02019533998838)"
1477301,232035,Blue Ribbon Fried Chicken,American,12.18,Weekend,4,22,29,"(40.7244607, -73.9909251)","(40.76530824244043, -74.01688117122389)"
1476821,80434,Bareburger,American,12.18,Weekend,Not given,33,18,"(40.7216328, -73.9885495)","(40.73509938639095, -73.95796758771498)"
1476979,81166,Dos Caminos,Mexican,6.11,Weekend,5,26,21,"(40.7558726, -73.9704163)","(40.75940073653832, -73.92342905449085)"
1476906,237592,Shake Shack,American,5.68,Weekend,Not given,31,30,"(40.6437718, -74.0758827)","(40.64412478913293, -73.9973011055038)"
1476867,91879,da Umberto,Italian,12.27,Weekday,5,20,30,"(40.7395688, -73.9959132)","(40.79967323862469, -73.99853881696686)"
1477834,22405,The Meatball Shop,Italian,20.18,Weekend,4,32,26,"(40.7651951, -73.9874674)","(40.71568357821048, -73.97336559202341)"
1477577,290693,Shake Shack,American,14.02,Weekend,5,26,21,"(40.6437718, -74.0758827)","(40.67836952037358, -74.08562904875)"
1477492,64658,Blue Ribbon Sushi Bar & Grill,Japanese,16.2,Weekday,5,27,27,"(40.7079524, -74.0078296)","(40.751917238603575, -73.98646544481792)"
1477714,100536,Shake Shack,American,8.15,Weekend,Not given,26,17,"(40.6437718, -74.0758827)","(40.65773950910519, -74.10773967398218)"
1478075,232359,The Meatball Shop,American,29.25,Weekend,3,21,19,"(40.7651951, -73.9874674)","(40.76017521656147, -73.95251265222079)"
1477677,181782,Parm,Italian,8.78,Weekend,3,23,26,"(40.7230381, -73.9957182)","(40.76393804812867, -74.03210379301021)"
1476589,146588,Sushi of Gari,Japanese,15.96,Weekend,5,23,22,"(40.7713448, -73.95278)","(40.79242724350898, -73.98994440776045)"
1477828,360844,Tamarind TriBeCa,Indian,8.59,Weekday,5,32,31,"(40.7191453, -74.0089504)","(40.76340427969855, -74.0534122055726)"
1477680,353606,P.J. Clarke's,American,15.62,Weekday,5,27,32,"(40.7589826, -73.9682301)","(40.72069711778203, -74.02093210420587)"
1477468,109221,Tortaria,Mexican,13.0,Weekday,5,21,24,"(40.7338759, -73.993044)","(40.77143486473947, -73.99851157677193)"
1476619,78318,RedFarm Hudson,Chinese,12.23,Weekend,4,24,19,"(40.7341879, -74.0064162)","(40.72906847607166, -73.97336763259166)"
1476702,152786,Cafe Habana,Mexican,25.22,Weekday,Not given,32,28,"(40.7228449, -73.9942284)","(40.76400562830589, -73.97242083596504)"
1478081,118776,Blue Ribbon Sushi Bar & Grill,Japanese,5.87,Weekend,4,31,20,"(40.7079524, -74.0078296)","(40.685872194349955, -73.9629812590186)"
1477624,104336,Shake Shack,American,19.45,Weekday,4,28,24,"(40.6437718, -74.0758827)","(40.68107235559488, -74.06135590208058)"
1476773,92806,Shake Shack,American,12.18,Weekend,Not given,29,22,"(40.6437718, -74.0758827)","(40.61386223794463, -74.05221691096608)"
1477326,52031,Han Dynasty,Chinese,21.93,Weekend,Not given,24,20,"(40.7875393, -73.9764459)","(40.75147432088868, -73.98374125870711)"
1478152,304708,Parm,Italian,5.92,Weekend,3,21,25,"(40.7230381, -73.9957182)","(40.68013012409676, -73.97499259725252)"
1478396,74925,Cafe Mogador,Middle Eastern,24.2,Weekend,4,32,22,"(40.7273469, -73.984402)","(40.7237676160836, -74.03762825342568)"
1477537,104130,Blue Ribbon Sushi,Japanese,15.76,Weekend,Not given,30,26,"(40.7079524, -74.0078296)","(40.73939384738021, -73.96528479502659)"
1478338,150865,Vanessa's Dumpling House,Chinese,5.72,Weekend,Not given,20,21,"(40.713822199999996, -73.96198697270917)","(40.73677368008469, -73.92547862835649)"
1477025,331608,Shake Shack,American,19.4,Weekend,Not given,30,18,"(40.6437718, -74.0758827)","(40.65373723835996, -74.10599138239246)"
1477158,363561,Shake Shack,American,8.49,Weekday,Not given,33,32,"(40.6437718, -74.0758827)","(40.59935941933561, -74.12061784059146)"
1477375,235620,Shake Shack,American,32.93,Weekend,Not given,32,25,"(40.6437718, -74.0758827)","(40.689237332181385, -74.08411951449555)"
1478316,118975,Shake Shack,American,12.23,Weekend,Not given,20,27,"(40.6437718, -74.0758827)","(40.6859764472682, -74.07392062489022)"
1476553,128224,Osteria Morini,Italian,9.17,Weekend,Not given,25,22,"(40.7219323, -73.9976726)","(40.70406386741469, -73.95186193035872)"
1478330,109419,The Meatball Shop,Italian,11.69,Weekend,Not given,30,21,"(40.7651951, -73.9874674)","(40.72851254001267, -73.97187818788865)"
1476569,55334,Sushi of Gari Tribeca,Japanese,9.85,Weekend,Not given,26,17,"(40.7167674, -74.0084565)","(40.7016517939224, -73.97978502374232)"
1476599,47386,Bubby's ,American,22.75,Weekend,5,32,16,"(40.7198226, -74.0084234)","(40.74381941578876, -74.02723091053386)"
1476548,122609,Blue Ribbon Sushi,Japanese,6.84,Weekend,4,20,30,"(40.7079524, -74.0078296)","(40.706786680135835, -73.92913238997089)"
1477099,391746,Blue Ribbon Sushi,Japanese,24.3,Weekend,4,35,18,"(40.7079524, -74.0078296)","(40.732636202235796, -74.03466283243117)"
1477508,62027,Momoya,Japanese,19.35,Weekend,4,27,28,"(40.7426475, -73.9964607)","(40.754392220826325, -73.93925862057357)"
1478067,237616,Shake Shack,American,12.13,Weekday,3,22,27,"(40.6437718, -74.0758827)","(40.60102255044924, -74.06460302384632)"
1477339,68965,RedFarm Hudson,Chinese,12.18,Weekend,Not given,20,18,"(40.7341879, -74.0064162)","(40.75986737586176, -74.01355790622685)"
1477490,232035,ilili Restaurant,Middle Eastern,9.17,Weekend,Not given,26,19,"(40.7443707, -73.98779)","(40.76743390022611, -73.96752557206982)"
1477135,62359,Pylos,Mediterranean,19.4,Weekend,Not given,28,29,"(40.7261637, -73.9840813)","(40.690944130191575, -74.03116872885062)"
1477822,61588,Blue Ribbon Sushi,Japanese,5.82,Weekend,Not given,34,27,"(40.7079524, -74.0078296)","(40.746307212228984, -73.97364956398488)"
1477360,91907,Sarabeth's Restaurant,American,12.08,Weekend,Not given,28,26,"(40.7652199, -73.9755591)","(40.72233133909299, -73.95326046052688)"
1477163,376578,Shake Shack,American,15.76,Weekend,5,32,24,"(40.6437718, -74.0758827)","(40.633744781401234, -74.02543880252038)"
1476732,212469,Blue Ribbon Fried Chicken,American,33.03,Weekend,5,34,24,"(40.7244607, -73.9909251)","(40.728224663898, -73.93996945061662)"
1477987,104563,Blue Ribbon Sushi,Japanese,24.25,Weekend,4,24,23,"(40.7079524, -74.0078296)","(40.688447747031034, -73.96419597468118)"
1478315,235818,Shake Shack,American,12.13,Weekend,Not given,30,19,"(40.6437718, -74.0758827)","(40.63119604898787, -74.04440470120902)"
1476640,142773,Hibino,Japanese,14.02,Weekend,4,28,15,"(40.6901587, -73.9963567)","(40.66941745353768, -73.97399533857974)"
1478272,318874,The Kati Roll Company,Indian,14.07,Weekend,5,33,17,"(40.729656500000004, -74.0010910063657)","(40.72539432459687, -74.0389384998734)"
1476560,149508,Shake Shack,American,22.26,Weekend,4,32,17,"(40.6437718, -74.0758827)","(40.620967124958405, -74.09900734593957)"
1477958,309981,Blue Ribbon Fried Chicken,American,29.1,Weekend,Not given,31,27,"(40.7244607, -73.9909251)","(40.77293007505478, -73.98728342791757)"
1478252,94167,Dos Caminos,Mexican,22.36,Weekend,Not given,30,26,"(40.7558726, -73.9704163)","(40.736975431626476, -73.91190705635836)"
1477964,165130,The Meatball Shop,Italian,12.13,Weekday,4,22,32,"(40.7651951, -73.9874674)","(40.71210566564251, -74.03322339661241)"
1477708,141908,Bareburger,American,6.07,Weekend,4,23,15,"(40.7216328, -73.9885495)","(40.70706640008525, -74.02079048692215)"
1476623,277898,Blue Ribbon Fried Chicken,American,24.3,Weekend,5,22,26,"(40.7244607, -73.9909251)","(40.689354100348005, -74.04067377739587)"
1478104,75722,Osteria Morini,Italian,24.25,Weekday,Not given,22,24,"(40.7219323, -73.9976726)","(40.74495189139083, -74.03887590117174)"
1478065,212326,RedFarm Broadway,Chinese,20.18,Weekday,Not given,30,26,"(40.7820656, -73.9806368)","(40.81980286327798, -74.00899083649642)"
1477196,50123,Cafe Habana,Mexican,4.85,Weekend,5,28,22,"(40.7228449, -73.9942284)","(40.746844166467724, -74.03599154822787)"
1477531,52463,RedFarm Broadway,Chinese,6.06,Weekend,3,32,18,"(40.7820656, -73.9806368)","(40.79653820067214, -73.9519073898417)"
1476580,331143,Waverly Diner,American,6.84,Weekend,Not given,24,18,"(40.7331105, -74.0001672)","(40.76164287638584, -74.01202177448917)"
1477844,134340,Mira Sushi,Japanese,13.05,Weekend,4,33,29,"(40.7197541, -73.8101907)","(40.7643684400069, -73.7884602059457)"
1477192,374286,Vanessa's Dumpling House,Chinese,5.92,Weekday,Not given,30,32,"(40.713822199999996, -73.96198697270917)","(40.68632406102746, -74.01934782612062)"
1476618,351749,Shake Shack,American,12.13,Weekday,5,30,26,"(40.6437718, -74.0758827)","(40.67107691943107, -74.02942038288232)"
1477256,196355,Shake Shack,American,12.18,Weekday,5,23,31,"(40.6437718, -74.0758827)","(40.64471445784904, -73.99849630377217)"
1478120,47440,Blue Ribbon Fried Chicken,American,8.1,Weekend,Not given,33,22,"(40.7244607, -73.9909251)","(40.70111932450709, -74.0369373810477)"
1477791,300549,Shake Shack,American,7.23,Weekend,3,29,18,"(40.6437718, -74.0758827)","(40.62726135237369, -74.04554333355225)"
1477806,195927,Boqueria,Spanish,12.66,Weekend,Not given,27,30,"(40.77152, -73.9561132)","(40.821390105504996, -73.98040990736413)"
1477631,115519,The Meatball Shop,Italian,12.23,Weekend,4,31,28,"(40.7651951, -73.9874674)","(40.73795930522773, -73.94457227127772)"
1477566,211697,Shake Shack,American,9.07,Weekday,4,21,32,"(40.6437718, -74.0758827)","(40.67899002175134, -74.13681885677812)"
1477156,93797,ilili Restaurant,Middle Eastern,6.02,Weekday,Not given,27,29,"(40.7443707, -73.98779)","(40.781567080828204, -74.01496702180911)"
1477690,370096,Melt Shop,American,21.93,Weekend,5,30,18,"(40.7446867, -73.9908292)","(40.76038140405814, -74.01655478616767)"
1477237,59217,Jack's Wife Freda,Mediterranean,16.15,Weekend,4,26,22,"(40.7298568, -74.0035384)","(40.74085182255099, -74.05285905081145)"
1477107,211697,Shake Shack,American,7.08,Weekend,4,25,23,"(40.6437718, -74.0758827)","(40.632518464605646, -74.03128764668189)"
1478108,87188,Momoya,Japanese,32.93,Weekday,3,28,27,"(40.7426475, -73.9964607)","(40.781992504524574, -73.9589248889877)"
1478047,127934,Blue Ribbon Fried Chicken,American,12.13,Weekend,Not given,20,26,"(40.7244607, -73.9909251)","(40.73102391076342, -73.93309645923381)"
1477535,125123,S'MAC,American,15.57,Weekend,5,34,28,"(40.7301897, -73.9836385)","(40.74256208917298, -73.92319106999805)"
1477517,77793,The Meatball Shop,Italian,29.15,Weekend,5,23,30,"(40.7651951, -73.9874674)","(40.756995745177285, -73.91337166834266)"
1478029,403019,S'MAC,American,15.47,Weekday,5,31,32,"(40.7301897, -73.9836385)","(40.75259627948183, -73.91589860425763)"
1476585,141918,S'MAC,American,12.37,Weekend,4,30,28,"(40.7301897, -73.9836385)","(40.68530744672469, -74.00925353078576)"
1477620,148320,Tamarind TriBeCa,Indian,16.49,Weekday,Not given,31,28,"(40.7191453, -74.0089504)","(40.76071064942401, -74.00274163795177)"
1476664,164016,Blue Ribbon Fried Chicken,American,24.3,Weekday,5,20,27,"(40.7244607, -73.9909251)","(40.69412778703872, -73.93699704352173)"
1478422,197832,The Meatball Shop,Italian,14.84,Weekend,Not given,20,28,"(40.7651951, -73.9874674)","(40.78555725780051, -73.93226701838182)"
1477271,94152,The Meatball Shop,Italian,17.08,Weekday,5,22,26,"(40.7651951, -73.9874674)","(40.806975897894695, -73.97547740619608)"
1477094,384571,Blue Ribbon Fried Chicken,American,22.31,Weekday,5,28,27,"(40.7244607, -73.9909251)","(40.67719670502004, -73.99888416165976)"
1477722,347263,Dos Caminos,Mexican,12.08,Weekday,5,26,26,"(40.7558726, -73.9704163)","(40.765486210030105, -73.91099645129664)"
1476831,169478,RedFarm Broadway,Chinese,12.61,Weekend,4,32,17,"(40.7820656, -73.9806368)","(40.79304081709132, -73.95010543867112)"
1477323,59181,RedFarm Hudson,Chinese,12.13,Weekend,5,28,29,"(40.7341879, -74.0064162)","(40.77824191391357, -73.99896628244694)"
1477066,376381,Shake Shack,American,8.25,Weekend,Not given,30,15,"(40.6437718, -74.0758827)","(40.63671433680595, -74.0411007740668)"
1477914,366975,Blue Ribbon Sushi Bar & Grill,Japanese,16.39,Weekend,Not given,31,18,"(40.7079524, -74.0078296)","(40.7318733262762, -73.99623147225724)"
1478064,221430,Han Dynasty,Chinese,14.75,Weekend,Not given,30,16,"(40.7875393, -73.9764459)","(40.7691136171104, -73.95403242320164)"
1477711,67647,J. G. Melon,American,12.66,Weekend,4,23,20,"(40.771073, -73.9593705)","(40.79079039912632, -73.91487434382718)"
1477410,39011,Mamoun's Falafel,Mediterranean,9.07,Weekend,Not given,20,24,"(40.7288007, -73.9885054)","(40.730085213530025, -74.04107688920031)"
1477278,347263,Hummus Place,Middle Eastern,16.15,Weekend,4,30,28,"(40.7322601, -74.0033462)","(40.69487538907424, -74.03654056706849)"
1477737,104548,Tarallucci e Vino Restaurant,Italian,11.59,Weekend,Not given,21,15,"(40.7843472, -73.9734775)","(40.75533478669245, -73.96662360718135)"
1477058,65779,The Kati Roll Company,Indian,24.35,Weekday,Not given,33,29,"(40.729656500000004, -74.0010910063657)","(40.77627727517538, -74.02925816573013)"
1476996,149984,Sushi of Gari 46,Japanese,16.44,Weekend,4,24,27,"(40.7606902, -73.9895916)","(40.78215889397615, -74.04174604822285)"
1477193,304291,P.J. Clarke's,American,5.92,Weekday,3,33,30,"(40.7589826, -73.9682301)","(40.70433428663304, -73.9925832095931)"
1476596,199735,The Meatball Shop,Italian,14.12,Weekend,Not given,32,18,"(40.7651951, -73.9874674)","(40.746693112761626, -73.96010819039203)"
1477154,143796,S'MAC,American,5.92,Weekday,4,34,30,"(40.7301897, -73.9836385)","(40.68010256139033, -74.01879908041579)"
1478278,42755,Blue Ribbon Fried Chicken,American,13.0,Weekend,Not given,29,30,"(40.7244607, -73.9909251)","(40.673398508303656, -73.95993672993275)"
1478355,68103,The Meatball Shop,Italian,21.83,Weekend,4,30,20,"(40.7651951, -73.9874674)","(40.73305489397175, -73.97205777968)"
1477264,35774,The Meatball Shop,Italian,12.23,Weekday,Not given,28,33,"(40.7651951, -73.9874674)","(40.71960386858936, -74.04008626605207)"
1478000,167136,ilili Restaurant,Middle Eastern,29.05,Weekend,Not given,24,29,"(40.7443707, -73.98779)","(40.765019298199434, -74.03736581081627)"
