,Unnamed: 0.1,Unnamed: 0,Time,Lat,Lon,Street,Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Astronomical_Twilight
246,246,246,2016-10-26 19:30:46,40.851543,-73.95208000000002,George Washington Bridge,10.0,,,Clear,Night
247,247,247,2016-10-27 10:14:30,40.850067,-73.944817,George Washington Bridge,7.0,9.2,0.01,Light Rain,Day
248,248,248,2016-10-27 12:40:48,40.747688,-74.004173,West 23rd Street,10.0,5.8,0.01,Overcast,Day
249,249,249,2016-10-27 15:26:16,40.74802800000001,-73.96817,FDR Drive,6.0,3.5,0.01,Overcast,Day
250,250,250,2016-10-27 18:55:37,40.80416500000001,-73.931038,Harlem River Drive North,1.2,5.8,0.26,Heavy Rain,Day
251,251,251,2016-10-30 14:43:00,40.735397,-73.974899,FDR Drive,,,,,Day
252,252,252,2016-10-31 05:37:43,40.797947,-73.940033,East 116th Street,10.0,8.1,,Clear,Night
253,253,253,2016-10-31 06:17:52,40.850067,-73.944817,George Washington Bridge,10.0,8.1,,Clear,Day
254,254,254,2016-10-31 06:18:55,40.850067,-73.944817,George Washington Bridge,10.0,8.1,,Clear,Day
255,255,255,2016-10-31 06:19:39,40.850067,-73.944817,George Washington Bridge,10.0,8.1,,Clear,Day
256,256,256,2016-10-31 06:19:36,40.85015900000001,-73.944473,George Washington Bridge,10.0,8.1,,Clear,Day
257,257,257,2016-10-31 06:39:37,40.849014,-73.937515,West 179th Street,10.0,8.1,,Partly Cloudy,Day
258,258,258,2016-10-31 09:45:55,40.755348,-73.96167,FDR Drive,10.0,8.1,,Partly Cloudy,Day
259,259,259,2016-10-31 13:37:44,40.782818,-73.943871,East 96th Street,10.0,4.6,,Clear,Day
260,260,260,2016-10-31 17:59:55,40.71051,-73.984741,FDR Drive,,,,,Day
261,261,261,2016-11-01 05:28:03,40.717663,-73.985573,Williamsburg Bridge West,,,,,Night
262,262,262,2016-11-01 09:49:08,40.707687,-74.000076,FDR Drive,,,,,Day
263,263,263,2016-11-01 14:36:00,40.851543,-73.95208000000002,George Washington Bridge,10.0,4.6,,Clear,Day
264,264,264,2016-11-01 14:50:51,40.782818,-73.943871,East 96th Street,10.0,4.6,,Clear,Day
265,265,265,2016-11-01 16:03:57,40.743195,-73.972115,East 34th Street,10.0,6.9,,Clear,Day
266,266,266,2016-11-01 16:04:32,40.834126,-73.949951,Marginal Street,10.0,6.9,,Clear,Day
267,267,267,2016-11-01 19:06:44,40.804005,-73.927925,WillisAvenue Bridge,10.0,3.5,,Clear,Day
268,268,268,2016-11-02 06:16:27,40.850067,-73.944817,George Washington Bridge,10.0,6.9,,Partly Cloudy,Day
269,269,269,2016-11-02 06:19:40,40.84584,-73.931061,5th Avenue,10.0,6.9,,Partly Cloudy,Day
270,270,270,2016-11-02 08:38:38,40.850166,-73.944511,George Washington Bridge,9.0,,,Clear,Day
271,271,271,2016-11-02 10:58:39,40.850067,-73.944817,George Washington Bridge,9.0,,,Clear,Day
272,272,272,2016-11-02 12:55:30,40.782818,-73.943871,East 96th Street,9.0,6.9,,Clear,Day
273,273,273,2016-11-02 14:06:22,40.834126,-73.949951,Marginal Street,9.0,4.6,,Clear,Day
274,274,274,2016-11-02 18:21:30,40.74802800000001,-73.96817,FDR Drive,10.0,3.5,,Clear,Day
275,275,275,2016-11-02 18:52:18,40.718971,-73.974968,E Houston Street,,,,,Day
276,276,276,2016-11-02 22:08:34,40.782818,-73.943871,East 96th Street,10.0,4.6,,Clear,Night
277,277,277,2016-11-03 08:34:00,40.850067,-73.944817,George Washington Bridge,5.0,5.8,,Haze,Day
278,278,278,2016-11-03 08:48:04,40.726158,-74.01162,Holland Tunl East,,,,,Day
279,279,279,2016-11-03 08:56:58,40.84584,-73.931061,5th Avenue,5.0,5.8,,Haze,Day
280,280,280,2016-11-03 09:00:22,40.850067,-73.944817,George Washington Bridge,5.0,5.8,,Haze,Day
281,281,281,2016-11-03 10:26:24,40.850067,-73.944817,George Washington Bridge,6.0,9.2,,Haze,Day
282,282,282,2016-11-03 13:14:59,40.745037,-73.970894,FDR Drive,7.0,6.9,,Mostly Cloudy,Day
283,283,283,2016-11-03 16:42:59,40.782818,-73.943871,East 96th Street,10.0,5.8,,Overcast,Day
284,284,284,2016-11-03 20:33:17,40.84565,-73.92952,Alexander Hamilton Bridge East,10.0,4.6,,Clear,Night
285,285,285,2016-11-04 08:12:32,40.850067,-73.944817,George Washington Bridge,10.0,4.6,,Mostly Cloudy,Day
286,286,286,2016-11-04 19:07:46,40.851543,-73.95208000000002,George Washington Bridge,10.0,4.6,,Clear,Day
287,287,287,2016-11-04 19:07:46,40.851543,-73.95208000000002,George Washington Bridge,10.0,4.6,,Clear,Day
288,288,288,2016-11-04 19:40:21,40.851543,-73.95208000000002,George Washington Bridge,10.0,4.6,,Clear,Night
289,289,289,2016-11-05 12:11:01,40.850067,-73.944817,George Washington Bridge,10.0,,,Clear,Day
290,290,290,2016-11-05 15:48:02,40.782818,-73.943871,East 96th Street,10.0,8.1,,Clear,Day
291,291,291,2016-11-05 15:53:37,40.828308,-73.952591,Henry Hudson Parkway,10.0,8.1,,Clear,Day
292,292,292,2016-11-06 13:19:22,40.831615,-73.93512700000002,Harlem River Drive North,10.0,4.6,,Mostly Cloudy,Day
293,293,293,2016-11-06 19:59:08,40.785954,-73.92997,Robert F Kennedy Bridge West,10.0,5.8,,Clear,Night
294,294,294,2016-11-07 07:19:23,40.812618,-73.956825,La Salle Street,10.0,6.9,,Clear,Day
295,295,295,2016-11-07 07:19:23,40.84584,-73.931061,5th Avenue,10.0,6.9,,Clear,Day
296,296,296,2016-11-07 08:19:06,40.850067,-73.944817,George Washington Bridge,10.0,11.5,,Clear,Day
297,297,297,2016-11-07 08:19:10,40.850067,-73.944817,George Washington Bridge,10.0,11.5,,Clear,Day
298,298,298,2016-11-07 08:16:19,40.782818,-73.943871,East 96th Street,10.0,11.5,,Clear,Day
299,299,299,2016-11-07 08:48:41,40.850067,-73.944817,George Washington Bridge,10.0,10.4,,Clear,Day
300,300,300,2016-11-07 08:48:43,40.850067,-73.944817,George Washington Bridge,10.0,10.4,,Clear,Day
301,301,301,2016-11-07 10:21:36,40.850067,-73.944817,George Washington Bridge,10.0,9.2,,Clear,Day
302,302,302,2016-11-07 13:24:34,40.756054,-73.986946,7th Avenue,10.0,4.6,,Clear,Day
303,303,303,2016-11-07 16:57:39,40.851543,-73.95208000000002,George Washington Bridge,10.0,4.6,,Clear,Day
304,304,304,2016-11-07 19:41:02,40.831905,-73.935287,Harlem River Drive South,10.0,3.5,,Clear,Night
305,305,305,2016-11-07 20:26:14,40.753483,-73.98088100000002,5th Avenue,10.0,,,Clear,Night
306,306,306,2016-11-07 20:24:18,40.756817,-73.954132,Ed Koch Queensboro Bridge West,10.0,,,Clear,Night
307,307,307,2016-11-08 06:25:51,40.782818,-73.943871,East 96th Street,10.0,3.5,,Clear,Day
308,308,308,2016-11-08 06:45:49,40.782818,-73.943871,East 96th Street,10.0,3.5,,Clear,Day
309,309,309,2016-11-08 07:41:36,40.75145300000001,-74.00145,10th Avenue,10.0,4.6,,Clear,Day
310,310,310,2016-11-08 07:58:16,40.84584,-73.931061,5th Avenue,10.0,4.6,,Clear,Day
311,311,311,2016-11-08 08:22:17,40.850067,-73.944817,George Washington Bridge,10.0,,,Clear,Day
312,312,312,2016-11-08 09:43:36,40.760159,-73.957504,FDR Drive,10.0,4.6,,Clear,Day
313,313,313,2016-11-08 14:33:35,40.851543,-73.95208000000002,George Washington Bridge,10.0,,,Clear,Day
314,314,314,2016-11-08 17:41:47,40.707687,-74.000076,FDR Drive,10.0,5.8,,Clear,Day
315,315,315,2016-11-08 19:14:33,40.782818,-73.943871,East 96th Street,10.0,6.9,,Clear,Night
316,316,316,2016-11-09 07:52:57,40.718971,-73.974968,E Houston Street,10.0,4.6,,Clear,Day
317,317,317,2016-11-09 08:48:33,40.757175,-73.997238,10th Avenue,9.0,,,Overcast,Day
318,318,318,2016-11-09 11:13:42,40.760159,-73.957504,FDR Drive,7.0,,,Overcast,Day
319,319,319,2016-11-10 18:57:45,40.851543,-73.95208000000002,George Washington Bridge,10.0,,,Clear,Night
320,320,320,2016-11-10 19:29:38,40.782818,-73.943871,East 96th Street,10.0,10.4,,Clear,Night
321,321,321,2016-11-10 20:12:23,40.851543,-73.95208000000002,George Washington Bridge,10.0,10.4,,Clear,Night
322,322,322,2016-11-10 20:42:19,40.74802800000001,-73.96817,FDR Drive,10.0,8.1,,Clear,Night
323,323,323,2016-11-11 09:48:32,40.749126,-73.98826600000002,Avenue of the Americas,10.0,9.2,,Clear,Day
324,324,324,2016-11-11 09:47:33,40.749924,-73.988068,Broadway,10.0,9.2,,Clear,Day
325,325,325,2016-11-12 17:09:09,40.78558,-73.984055,Henry Hudson Parkway,10.0,3.5,,Clear,Day
326,326,326,2016-11-12 17:31:05,40.851543,-73.95208000000002,George Washington Bridge,10.0,5.8,,Clear,Day
327,327,327,2016-11-12 20:54:21,40.849678,-73.943283,Henry Hudson Parkway,10.0,8.1,,Clear,Night
328,328,328,2016-11-13 15:26:24,40.798679,-73.929298,Robert F Kennedy Bridge,10.0,9.2,,Clear,Day
329,329,329,2016-11-13 18:42:44,40.760357,-73.956909,FDR Drive,10.0,4.6,,Clear,Night
330,330,330,2016-11-14 10:23:36,40.74802800000001,-73.96817,FDR Drive,10.0,,,Clear,Day
331,331,331,2016-11-14 15:25:00,40.760723,-73.956673,FDR Drive,10.0,,,Clear,Day
332,332,332,2016-11-14 15:28:19,40.851543,-73.95208000000002,George Washington Bridge,10.0,,,Clear,Day
333,333,333,2016-11-14 17:12:42,40.80127,-73.929916,Robert F Kennedy Bridge,10.0,,,Clear,Day
334,334,334,2016-11-14 19:43:48,40.837322,-73.934067,Harlem River Drive South,10.0,4.6,,Partly Cloudy,Night
335,335,335,2016-11-15 04:53:43,40.785736,-73.976448,Amsterdam Avenue,7.0,3.5,0.07,Overcast,Night
336,336,336,2016-11-15 10:50:13,40.756706,-73.98645,West 43rd Street,1.5,6.9,0.33,Light Rain,Day
337,337,337,2016-11-15 11:40:20,40.850067,-73.944817,George Washington Bridge,1.5,4.6,0.28,Heavy Rain,Day
338,338,338,2016-11-15 13:06:07,40.782818,-73.943871,East 96th Street,10.0,9.2,,Overcast,Day
339,339,339,2016-11-15 14:37:27,40.776222,-73.955864,East 82nd Street,4.0,6.9,,Overcast,Day
340,340,340,2016-11-15 20:18:42,40.831905,-73.935287,Harlem River Drive South,10.0,5.8,,Overcast,Night
341,341,341,2016-11-16 07:12:41,40.767139,-73.993706,West 52nd Street,10.0,5.8,,Clear,Day
342,342,342,2016-11-16 09:13:48,40.845802,-73.929245,Alexander Hamilton Bridge West,10.0,3.5,,Clear,Day
343,343,343,2016-11-16 10:55:46,40.80127,-73.929916,Robert F Kennedy Bridge,9.0,6.9,,Clear,Day
344,344,344,2016-11-16 14:13:56,40.841846,-73.93160999999998,Harlem River Drive South,10.0,6.9,,Clear,Day
345,345,345,2016-11-16 19:59:16,40.760159,-73.957504,FDR Drive,10.0,4.6,,Clear,Night
346,346,346,2016-11-16 20:35:13,40.7477,-73.968468,FDR Drive,10.0,3.5,,Clear,Night
347,347,347,2016-11-17 05:42:49,40.764782,-73.96843,Park Avenue,10.0,,,Clear,Day
348,348,348,2016-11-17 06:11:26,40.760159,-73.957504,FDR Drive,10.0,,,Clear,Day
349,349,349,2016-11-17 09:13:44,40.851543,-73.95208000000002,George Washington Bridge,8.0,5.8,,Clear,Day
350,350,350,2016-11-17 10:00:40,40.850067,-73.944817,George Washington Bridge,9.0,9.2,,Clear,Day
351,351,351,2016-11-17 10:26:09,40.765247,-73.957863,East 68th Street,10.0,3.5,,Clear,Day
352,352,352,2016-11-17 15:28:38,40.765984,-73.987122,9th Avenue,10.0,,,Clear,Day
353,353,353,2016-11-17 20:06:08,40.759968,-73.964798,2nd Avenue,10.0,,,Clear,Night
354,354,354,2016-11-18 04:14:56,40.796749,-73.945122,East 112th Street,10.0,,,Clear,Night
355,355,355,2016-11-18 07:56:19,40.743195,-73.972115,East 34th Street,9.0,4.6,,Clear,Day
356,356,356,2016-11-18 09:22:10,40.851536,-73.95172099999998,George Washington Bridge,10.0,4.6,,Clear,Day
357,357,357,2016-11-18 09:55:23,40.785564,-73.984062,Henry Hudson Parkway,10.0,4.6,,Clear,Day
358,358,358,2016-11-18 15:45:37,40.851543,-73.95208000000002,George Washington Bridge,10.0,,,Clear,Day
359,359,359,2016-11-18 16:41:12,40.851543,-73.95208000000002,George Washington Bridge,10.0,,,Clear,Day
360,360,360,2016-11-19 00:45:25,40.71051,-73.984741,FDR Drive,10.0,,,Clear,Night
361,361,361,2016-11-19 17:30:16,40.851543,-73.95208000000002,George Washington Bridge,10.0,6.9,,Mostly Cloudy,Day
362,362,362,2016-11-20 02:38:02,40.717636,-73.98586999999998,Delancey Street,10.0,13.8,0.05,Light Rain,Night
363,363,363,2016-11-20 08:52:40,40.785564,-73.984062,Henry Hudson Parkway,10.0,9.2,,Overcast,Day
364,364,364,2016-11-20 17:08:31,40.849731,-73.942924,Riverside Drive,10.0,10.4,,Overcast,Day
365,365,365,2016-11-20 22:14:47,40.788559,-73.92789499999998,Robert F Kennedy Bridge East,5.0,9.2,0.0,Light Snow,Night
366,366,366,2016-11-21 07:14:29,40.718971,-73.974968,E Houston Street,10.0,4.6,,Overcast,Day
367,367,367,2016-11-21 14:39:47,40.793903,-73.932022,FDR Drive,10.0,10.4,,Overcast,Day
368,368,368,2016-11-21 19:39:56,40.769531,-73.948357,FDR Drive,10.0,12.7,,Mostly Cloudy,Night
369,369,369,2016-11-21 20:46:11,40.760811,-73.95654300000002,FDR Drive,10.0,21.9,,Mostly Cloudy,Night
370,370,370,2016-11-21 20:53:03,40.818436,-73.945145,West 138th Street,10.0,21.9,,Mostly Cloudy,Night
371,371,371,2016-11-22 07:10:28,40.84584,-73.931061,5th Avenue,10.0,9.2,,Overcast,Day
372,372,372,2016-11-22 11:12:14,40.850067,-73.944817,George Washington Bridge,10.0,12.7,,Mostly Cloudy,Day
373,373,373,2016-11-22 13:06:24,40.851543,-73.95208000000002,George Washington Bridge,10.0,6.9,,Partly Cloudy,Day
374,374,374,2016-11-22 13:55:01,40.714493,-73.976715,FDR Drive,,9.2,9.99,Overcast,Day
375,375,375,2016-11-23 06:02:27,40.760727,-73.956665,FDR Drive,10.0,6.9,,Clear,Day
376,376,376,2016-11-23 06:38:07,40.793903,-73.932022,FDR Drive,10.0,10.4,,Clear,Day
377,377,377,2016-11-23 07:53:29,40.756672,-73.978569,5th Avenue,10.0,9.2,,Clear,Day
378,378,378,2016-11-23 07:56:20,40.850067,-73.944817,George Washington Bridge,10.0,9.2,,Clear,Day
379,379,379,2016-11-23 14:35:30,40.742901,-73.992798,Avenue of the Americas,10.0,3.5,,Clear,Day
380,380,380,2016-11-23 16:14:36,40.851543,-73.95208000000002,George Washington Bridge,10.0,3.5,,Clear,Day
381,381,381,2016-11-24 10:56:38,40.848515,-73.93594399999998,West 179th Street,10.0,6.9,,Overcast,Day
382,382,382,2016-11-24 11:40:25,40.75751500000001,-73.996742,Dyer Avenue,10.0,4.6,,Overcast,Day
383,383,383,2016-11-25 09:20:30,40.786537,-73.950447,East 97th Street,6.0,3.5,,Haze,Day
384,384,384,2016-11-25 14:49:35,40.851543,-73.95208000000002,George Washington Bridge,5.0,,0.0,Light Rain,Day
385,385,385,2016-11-26 21:09:07,40.80416500000001,-73.931038,Harlem River Drive North,10.0,3.5,,Clear,Night
386,386,386,2016-11-28 07:02:35,40.850063,-73.94479399999999,George Washington Bridge,10.0,,,Clear,Day
387,387,387,2016-11-28 07:31:07,40.746136,-73.973747,Tunnel Approach Street,10.0,5.8,,Clear,Day
388,388,388,2016-11-28 08:13:56,40.726063,-74.011711,Holland Tunl East,,4.6,,Clear,Day
389,389,389,2016-11-28 11:44:49,40.84584,-73.931061,5th Avenue,10.0,3.5,,Clear,Day
390,390,390,2016-11-28 13:43:39,40.707687,-74.000076,FDR Drive,,4.6,,Clear,Day
391,391,391,2016-11-28 13:42:06,40.80416500000001,-73.931038,Harlem River Drive North,10.0,3.5,,Clear,Day
392,392,392,2016-11-28 15:26:29,40.765228,-73.951904,FDR Drive,10.0,4.6,,Clear,Day
393,393,393,2016-11-28 16:17:01,40.851543,-73.95208000000002,George Washington Bridge,10.0,4.6,,Clear,Day
394,394,394,2016-11-28 17:35:44,40.851543,-73.95208000000002,George Washington Bridge,10.0,3.5,,Clear,Day
395,395,395,2016-11-28 18:25:24,40.817947,-73.961731,Saint Clair Place,10.0,,,Clear,Night
396,396,396,2016-11-28 19:50:47,40.80127,-73.929916,Robert F Kennedy Bridge,10.0,4.6,,Clear,Night
397,397,397,2016-11-29 07:17:29,40.790394,-73.936745,FDR Drive,10.0,5.8,,Overcast,Day
398,398,398,2016-11-29 14:10:06,40.794296,-73.95108,East 106th Street,1.8,8.1,0.04,Light Rain,Day
399,399,399,2016-11-29 18:37:30,40.851543,-73.95208000000002,George Washington Bridge,4.0,4.6,0.07,Light Rain,Night
400,400,400,2016-11-29 20:53:32,40.851543,-73.95208000000002,George Washington Bridge,6.0,4.6,0.04,Overcast,Night
401,401,401,2016-11-30 06:28:20,40.849804,-73.943436,Hudson River Greenway,7.0,4.6,,Clear,Day
402,402,402,2016-11-30 06:43:53,40.849804,-73.943443,Hudson River Greenway,7.0,4.6,,Clear,Day
403,403,403,2016-11-30 07:11:54,40.830379,-73.95108,Henry Hudson Parkway,7.0,4.6,,Clear,Day
404,404,404,2016-11-30 07:32:42,40.7024,-74.016006,FDR Drive,,,,Clear,Day
405,405,405,2016-11-30 08:58:16,40.74802800000001,-73.96817,FDR Drive,7.0,,,Clear,Day
406,406,406,2016-11-30 16:07:21,40.851543,-73.95208000000002,George Washington Bridge,5.0,6.9,0.01,Light Rain,Day
407,407,407,2016-09-12 05:26:04,40.797844,-73.969444,West 101st Street,10.0,5.8,,Clear,Day
408,408,408,2016-09-12 05:18:43,40.80416500000001,-73.931038,Harlem River Drive North,10.0,8.1,,Clear,Day
409,409,409,2016-09-12 07:36:46,40.77026400000001,-73.947754,FDR Drive,10.0,6.9,,Clear,Day
410,410,410,2016-09-12 07:39:25,40.782818,-73.943871,East 96th Street,10.0,6.9,,Clear,Day
411,411,411,2016-09-12 10:06:33,40.851543,-73.95208000000002,George Washington Bridge,10.0,6.9,,Clear,Day
412,412,412,2016-09-12 10:35:47,40.850067,-73.944817,George Washington Bridge,10.0,5.8,,Clear,Day
413,413,413,2016-09-12 20:13:30,40.714493,-73.976715,FDR Drive,10.0,8.1,,Clear,Day
414,414,414,2016-09-13 04:30:26,40.834126,-73.949951,Marginal Street,10.0,3.5,,Clear,Night
415,415,415,2016-09-13 06:42:12,40.850067,-73.944817,George Washington Bridge,10.0,,,Clear,Day
416,416,416,2016-09-13 10:17:45,40.84584,-73.931061,5th Avenue,9.0,4.6,,Clear,Day
417,417,417,2016-09-13 17:38:16,40.707687,-74.000076,FDR Drive,10.0,8.1,,Clear,Day
418,418,418,2016-09-14 08:54:06,40.84584,-73.931061,5th Avenue,9.0,4.6,,Clear,Day
419,419,419,2016-09-14 09:06:13,40.74802800000001,-73.96817,FDR Drive,9.0,4.6,,Clear,Day
420,420,420,2016-09-14 10:19:20,40.850067,-73.944817,George Washington Bridge,9.0,,,Clear,Day
421,421,421,2016-09-14 11:10:20,40.849751,-73.943565,George Washington Bridge,9.0,4.6,,Clear,Day
422,422,422,2016-09-14 11:45:36,40.849751,-73.943565,George Washington Bridge,9.0,4.6,,Clear,Day
423,423,423,2016-09-14 17:28:38,40.80416500000001,-73.931038,Harlem River Drive North,1.8,4.6,0.02,Light Rain,Day
424,424,424,2016-09-15 07:24:12,40.850067,-73.944817,George Washington Bridge,10.0,6.9,,Clear,Day
425,425,425,2016-09-15 16:03:36,40.80127,-73.929916,Robert F Kennedy Bridge,10.0,,,Clear,Day
426,426,426,2016-09-15 17:44:18,40.74802800000001,-73.96817,FDR Drive,10.0,4.6,,Clear,Day
427,427,427,2016-09-15 18:04:22,40.84584,-73.931061,5th Avenue,10.0,4.6,,Clear,Day
428,428,428,2016-09-15 19:11:04,40.834126,-73.949951,Marginal Street,10.0,4.6,,Clear,Day
429,429,429,2016-09-16 15:46:47,40.851543,-73.95208000000002,George Washington Bridge,10.0,,,Clear,Day
430,430,430,2016-09-16 21:43:38,40.735397,-73.974899,FDR Drive,10.0,6.9,,Clear,Night
431,431,431,2016-09-17 02:31:42,40.848686,-73.93735500000003,5th Avenue,10.0,,,Clear,Night
432,432,432,2016-09-17 19:57:00,40.74802800000001,-73.96817,FDR Drive,10.0,3.5,,Clear,Day
433,433,433,2016-09-18 19:48:38,40.783993,-73.98485600000002,Henry Hudson Parkway,9.0,,,Mostly Cloudy,Day
434,434,434,2016-09-19 08:04:14,40.850067,-73.944817,George Washington Bridge,4.0,,0.03,Light Rain,Day
435,435,435,2016-09-19 08:20:10,40.84584,-73.931061,5th Avenue,4.0,,0.03,Light Rain,Day
436,436,436,2016-09-20 08:01:05,40.715748,-73.995361,Manhattan Bridge,10.0,3.5,,Overcast,Day
437,437,437,2016-09-22 17:00:28,40.74802800000001,-73.96817,FDR Drive,10.0,,,Clear,Day
438,438,438,2016-09-22 18:50:18,40.74802800000001,-73.96817,FDR Drive,10.0,4.6,,Clear,Day
439,439,439,2016-09-22 19:42:49,40.817947,-73.961731,Saint Clair Place,10.0,5.8,,Clear,Day
440,440,440,2016-09-23 07:33:32,40.743195,-73.972115,East 34th Street,8.0,,,Clear,Day
441,441,441,2016-09-23 10:10:16,40.84584,-73.931061,5th Avenue,9.0,,,Clear,Day
442,442,442,2016-09-23 10:36:29,40.782818,-73.943871,East 96th Street,10.0,3.5,,Clear,Day
443,443,443,2016-09-23 12:22:52,40.849731,-73.943085,George Washington Bridge,10.0,,,Clear,Day
444,444,444,2016-09-23 14:52:05,40.755348,-73.96167,FDR Drive,10.0,,,Clear,Day
445,445,445,2016-09-23 17:47:22,40.782818,-73.943871,East 96th Street,9.0,4.6,,Clear,Day
446,446,446,2016-09-24 11:50:05,40.851276,-73.951027,George Washington Bridge,10.0,4.6,,Overcast,Day
447,447,447,2016-09-24 17:14:55,40.850067,-73.944817,George Washington Bridge,10.0,8.1,,Clear,Day
448,448,448,2016-09-25 13:07:49,40.851383,-73.951576,George Washington Bridge,10.0,4.6,,Clear,Day
449,449,449,2016-09-25 13:14:39,40.84584,-73.931061,5th Avenue,10.0,4.6,,Clear,Day
450,450,450,2016-09-26 08:51:09,40.75751500000001,-73.996742,Dyer Avenue,10.0,3.5,,Clear,Day
451,451,451,2016-09-26 09:37:26,40.80529,-73.931999,Harlem River Drive South,10.0,4.6,,Clear,Day
452,452,452,2016-09-27 04:52:28,40.735397,-73.974899,FDR Drive,10.0,10.4,0.01,Overcast,Night
453,453,453,2016-09-27 05:35:06,40.84584,-73.931061,5th Avenue,7.0,4.6,0.0,Overcast,Day
454,454,454,2016-09-27 07:48:54,40.80127,-73.929916,Robert F Kennedy Bridge,6.0,3.5,0.0,Overcast,Day
455,455,455,2016-09-27 09:06:21,40.707687,-74.000076,FDR Drive,10.0,8.1,,Mostly Cloudy,Day
456,456,456,2016-09-27 15:26:34,40.752903,-73.963791,FDR Drive,10.0,3.5,,Clear,Day
457,457,457,2016-09-27 20:49:23,40.792385,-73.96418,97th Street Transverse Rd,8.0,,,Clear,Night
458,458,458,2016-09-28 01:10:09,40.80127,-73.929916,Robert F Kennedy Bridge,8.0,,,Clear,Night
459,459,459,2016-09-28 08:47:42,40.764847,-73.980522,7th Avenue,6.0,10.4,,Haze,Day
460,460,460,2016-09-28 10:10:28,40.84584,-73.931061,5th Avenue,8.0,12.7,,Overcast,Day
461,461,461,2016-09-29 09:00:01,40.782818,-73.943871,East 96th Street,9.0,16.1,,Overcast,Day
462,462,462,2016-09-29 10:49:46,40.814053,-73.934822,Harlem River Drive,9.0,9.2,,Overcast,Day
463,463,463,2016-09-29 20:40:12,40.74802800000001,-73.96817,FDR Drive,10.0,6.9,,Overcast,Night
464,464,464,2016-09-30 11:13:06,40.782818,-73.943871,East 96th Street,4.0,10.4,0.02,Overcast,Day
465,465,465,2016-09-30 23:02:43,40.838009,-73.94799,Henry Hudson Parkway,3.0,9.2,0.02,Overcast,Night
466,466,466,2016-10-01 14:28:53,40.769897,-73.994553,Joe DiMaggio Hwy,10.0,4.6,,Overcast,Day
467,467,467,2016-10-01 16:52:32,40.749588,-74.00811,12th Avenue,10.0,6.9,,Overcast,Day
468,468,468,2016-10-01 19:45:18,40.850067,-73.944817,George Washington Bridge,10.0,8.1,,Overcast,Day
469,469,469,2016-10-03 05:35:58,40.707687,-74.000076,FDR Drive,10.0,5.8,,Overcast,Day
470,470,470,2016-10-03 05:45:40,40.751247,-73.96528599999998,FDR Drive,5.0,4.6,,Scattered Clouds,Day
471,471,471,2016-10-03 07:31:18,40.707687,-74.000076,FDR Drive,10.0,4.6,,Overcast,Day
472,472,472,2016-10-04 07:29:31,40.782818,-73.943871,East 96th Street,10.0,4.6,,Overcast,Day
473,473,473,2016-10-04 10:05:13,40.799072,-73.974976,Henry Hudson Parkway,10.0,9.2,,Overcast,Day
474,474,474,2016-10-04 10:32:10,40.719929,-73.978752,E Houston Street,10.0,15.0,,Overcast,Day
475,475,475,2016-10-04 14:08:27,40.850067,-73.944817,George Washington Bridge,10.0,6.9,,Mostly Cloudy,Day
476,476,476,2016-10-04 16:47:10,40.74802800000001,-73.96817,FDR Drive,10.0,4.6,,Clear,Day
477,477,477,2016-10-04 19:53:53,40.80127,-73.929916,Robert F Kennedy Bridge,10.0,8.1,,Overcast,Day
